bus_id,node_lat,node_lon,interconnect_id,zone_name,state_code,num_incident_lines,sum_line_capacity_MW,line_density_within_50km,dist_to_nearest_substation_km,dist_to_nearest_large_generator_km,dist_to_nearest_renewable_plant_km,total_capacity_within_100km_MW,renewable_capacity_within_100km_MW,renewable_share_within_100km,zero_carbon_share_within_100km,zone_peak_demand_MW,zone_mean_demand_MW,dc_load_to_zone_peak_ratio,dc_load_to_zone_mean_ratio,avg_retail_industrial_price_cents_per_kWh,avg_wholesale_price_region,price_volatility_metric,avg_grid_CO2_intensity_kg_per_MWh,marginal_CO2_intensity_kg_per_MWh,renewable_energy_share_in_zone,projected_clean_energy_growth_index,solar_irradiance_index,wind_resource_class,estimated_PV_capacity_factor,estimated_wind_capacity_factor
45027,39.1102,-89.0491,Eastern,Illinois Downstate,,3,330.58,,,66.8101709719229,98.11772538972846,7033.468000000008,278.0,0.03952530956279316,0.03952530956279316,,,,,,,,,,,,,,,
45028,38.8891,-89.0993,Eastern,Illinois Downstate,,2,1018.12,,,72.50495755266255,122.91415693771843,10557.088000000002,0.0,0.0,0.0,,,,,,,,,,,,,,,
45029,38.9209,-89.1656,Eastern,Illinois Downstate,,2,254.98,,,78.1364504137737,119.93788980737615,12240.732000000004,0.0,0.0,0.0,,,,,,,,,,,,,,,
45030,39.0022,-89.2046,Eastern,Illinois Downstate,,3,267.28,,,70.75049838060897,111.45165947477416,10588.061000000016,0.0,0.0,0.0,,,,,,,,,,,,,,,
45031,39.0022,-89.2046,Eastern,Illinois Downstate,,1,0.0,,,70.75049838060897,111.45165947477416,10588.061000000016,0.0,0.0,0.0,,,,,,,,,,,,,,,
45032,40.7463,-88.2545,Eastern,Illinois Downstate,,2,261.42,,,56.94796820351646,30.941897642746955,19751.73199999998,4054.162,0.20525602514250413,0.5694069259343946,,,,,,,,,,,,,,,
45033,40.8749,-88.33,Eastern,Illinois Downstate,,3,370.02,,,43.59053977745177,19.211272390508913,19831.517999999985,4054.162,0.20443024079145142,0.567116092676315,,,,,,,,,,,,,,,
45034,40.5545,-88.0483,Eastern,Illinois Downstate,,5,629.86,,,79.45461955873371,8.433911605553774,17143.836000000003,4026.1169999999993,0.23484341544097823,0.6543884344203945,,,,,,,,,,,,,,,
45035,40.794,-88.16,Eastern,Illinois Downstate,,4,511.60999999999996,,,51.78934543784511,36.00971595071072,19731.291999999983,4061.2999999999997,0.2058304139434966,0.5703585451981558,,,,,,,,,,,,,,,
45036,38.0351,-88.9844,Eastern,Illinois Downstate,,2,258.05,,,62.923261260009795,61.217121292412145,7263.2190000000055,2.643,0.0003638882429402167,0.0003638882429402167,,,,,,,,,,,,,,,
45037,38.0414,-88.8983,Eastern,Illinois Downstate,,2,270.37,,,69.4628855407413,67.40167010098199,7219.521000000006,2.643,0.000366090769733892,0.000366090769733892,,,,,,,,,,,,,,,
45038,38.0728,-88.8794,Eastern,Illinois Downstate,,3,235.58,,,69.70250862980521,70.8940557909294,7237.239000000006,2.643,0.0003651945168592605,0.0003651945168592605,,,,,,,,,,,,,,,
45039,38.0728,-88.8794,Eastern,Illinois Downstate,,5,1064.66,,,69.70250862980521,70.8940557909294,7237.239000000006,2.643,0.0003651945168592605,0.0003651945168592605,,,,,,,,,,,,,,,
45040,38.0728,-88.8794,Eastern,Illinois Downstate,,1,75.0,,,69.70250862980521,70.8940557909294,7237.239000000006,2.643,0.0003651945168592605,0.0003651945168592605,,,,,,,,,,,,,,,
45041,38.0728,-88.8794,Eastern,Illinois Downstate,,3,471.16,,,69.70250862980521,70.8940557909294,7237.239000000006,2.643,0.0003651945168592605,0.0003651945168592605,,,,,,,,,,,,,,,
45042,38.0728,-88.8794,Eastern,Illinois Downstate,,1,252.34,,,69.70250862980521,70.8940557909294,7237.239000000006,2.643,0.0003651945168592605,0.0003651945168592605,,,,,,,,,,,,,,,
45043,38.0728,-88.8794,Eastern,Illinois Downstate,,1,252.34,,,69.70250862980521,70.8940557909294,7237.239000000006,2.643,0.0003651945168592605,0.0003651945168592605,,,,,,,,,,,,,,,
45044,38.0728,-88.8794,Eastern,Illinois Downstate,,3,1009.35,,,69.70250862980521,70.8940557909294,7237.239000000006,2.643,0.0003651945168592605,0.0003651945168592605,,,,,,,,,,,,,,,
45045,38.0728,-88.8794,Eastern,Illinois Downstate,,3,1111.81,,,69.70250862980521,70.8940557909294,7237.239000000006,2.643,0.0003651945168592605,0.0003651945168592605,,,,,,,,,,,,,,,
45046,38.0728,-88.8794,Eastern,Illinois Downstate,,1,0.0,,,69.70250862980521,70.8940557909294,7237.239000000006,2.643,0.0003651945168592605,0.0003651945168592605,,,,,,,,,,,,,,,
45047,37.9406,-89.0442,Eastern,Illinois Downstate,,3,340.15999999999997,,,64.03305629377944,50.421445726025915,8638.113000000005,2.643,0.00030596960238885485,0.00030596960238885485,,,,,,,,,,,,,,,
45048,37.9936,-89.1366,Eastern,Illinois Downstate,,3,374.85,,,54.018230861393214,48.608783008738456,8483.587000000007,2.643,0.0003115427471893667,0.0003115427471893667,,,,,,,,,,,,,,,
45049,37.8975,-89.1093,Eastern,Illinois Downstate,,2,233.56,,,62.797965954142505,42.972435456232084,8106.157000000001,2.643,0.0003260484592143971,0.0003260484592143971,,,,,,,,,,,,,,,
45050,38.094,-89.0849,Eastern,Illinois Downstate,,3,392.96999999999997,,,52.158402292053125,60.14864882438887,6957.470000000004,2.643,0.00037987946768006163,0.00037987946768006163,,,,,,,,,,,,,,,
45051,38.142,-89.0794,Eastern,Illinois Downstate,,2,249.45999999999998,,,50.63785004370144,64.76068252793137,5950.522000000002,2.643,0.00044416271379216796,0.00044416271379216796,,,,,,,,,,,,,,,
45052,37.9456,-88.7611,Eastern,Illinois Downstate,,2,260.22,,,84.87707844891253,71.91919321067694,12060.863999999996,2.643,0.00021913852937898982,0.00021913852937898982,,,,,,,,,,,,,,,
45053,37.8615,-88.7305,Eastern,Illinois Downstate,,2,281.88,,,91.77383410921814,70.91385023432338,8624.216999999993,279.013,0.03235227035683358,0.03235227035683358,,,,,,,,,,,,,,,
45054,37.9046,-88.6406,Eastern,Illinois Downstate,,3,256.76,,,92.6020351732082,79.92707410582541,11482.103999999996,2.643,0.00023018429374964733,0.00023018429374964733,,,,,,,,,,,,,,,
45055,37.9046,-88.6406,Eastern,Illinois Downstate,,1,0.0,,,92.6020351732082,79.92707410582541,11482.103999999996,2.643,0.00023018429374964733,0.00023018429374964733,,,,,,,,,,,,,,,
45056,37.8272,-88.9718,Eastern,Illinois Downstate,,3,229.16,,,76.96762491664907,49.67851625274624,8725.315000000004,2.643,0.0003029117000360444,0.0003029117000360444,,,,,,,,,,,,,,,
45057,37.8272,-88.9718,Eastern,Illinois Downstate,,1,0.0,,,76.96762491664907,49.67851625274624,8725.315000000004,2.643,0.0003029117000360444,0.0003029117000360444,,,,,,,,,,,,,,,
45058,37.9134,-88.9049,Eastern,Illinois Downstate,,2,269.0,,,75.75628394240904,59.05287953442018,8763.189000000004,2.643,0.0003016025330504681,0.0003016025330504681,,,,,,,,,,,,,,,
45059,37.9141,-89.026,Eastern,Illinois Downstate,,4,401.84,,,67.0998381878918,49.983682883276984,8638.113000000005,2.643,0.00030596960238885485,0.00030596960238885485,,,,,,,,,,,,,,,
45060,37.9141,-89.026,Eastern,Illinois Downstate,,1,0.0,,,67.0998381878918,49.983682883276984,8638.113000000005,2.643,0.00030596960238885485,0.00030596960238885485,,,,,,,,,,,,,,,
45061,40.2486,-90.2731,Eastern,Illinois Downstate,,2,226.26999999999998,,,60.448205045463055,47.97311371330195,6249.298000000001,428.15700000000004,0.06851281535942116,0.06851281535942116,,,,,,,,,,,,,,,
45062,40.5986,-90.3831,Eastern,Illinois Downstate,,2,225.08999999999997,,,58.49653009954853,71.92005660061382,4595.231000000002,815.8459999999999,0.1775418907123493,0.1775418907123493,,,,,,,,,,,,,,,
45063,40.6604,-90.4432,Eastern,Illinois Downstate,,3,563.31,,,64.31212668903105,66.89409698195705,5632.576000000002,879.0299999999999,0.156061809019532,0.156061809019532,,,,,,,,,,,,,,,
45064,40.6604,-90.4432,Eastern,Illinois Downstate,,1,281.66,,,64.31212668903105,66.89409698195705,5632.576000000002,879.0299999999999,0.156061809019532,0.156061809019532,,,,,,,,,,,,,,,
45065,40.6604,-90.4432,Eastern,Illinois Downstate,,1,281.66,,,64.31212668903105,66.89409698195705,5632.576000000002,879.0299999999999,0.156061809019532,0.156061809019532,,,,,,,,,,,,,,,
45066,40.6604,-90.4432,Eastern,Illinois Downstate,,3,1126.63,,,64.31212668903105,66.89409698195705,5632.576000000002,879.0299999999999,0.156061809019532,0.156061809019532,,,,,,,,,,,,,,,
45067,40.6604,-90.4432,Eastern,Illinois Downstate,,3,210.95999999999998,,,64.31212668903105,66.89409698195705,5632.576000000002,879.0299999999999,0.156061809019532,0.156061809019532,,,,,,,,,,,,,,,
45068,40.6604,-90.4432,Eastern,Illinois Downstate,,1,0.0,,,64.31212668903105,66.89409698195705,5632.576000000002,879.0299999999999,0.156061809019532,0.156061809019532,,,,,,,,,,,,,,,
45069,40.4627,-90.0537,Eastern,Illinois Downstate,,2,267.12,,,32.604984945724375,56.7763461588374,5429.111999999999,1101.853,0.20295271123528125,0.20295271123528125,,,,,,,,,,,,,,,
45070,40.5031,-90.1087,Eastern,Illinois Downstate,,2,246.51,,,35.875399560809676,62.543430327151015,5429.111999999999,1101.853,0.20295271123528125,0.20295271123528125,,,,,,,,,,,,,,,
45071,40.6264,-90.0041,Eastern,Illinois Downstate,,2,225.03,,,27.249393114243823,60.60947117857798,5455.025999999998,1340.374,0.2457135859664098,0.2457135859664098,,,,,,,,,,,,,,,
45072,40.4644,-90.1186,Eastern,Illinois Downstate,,3,365.11,,,37.742834323746415,62.12765782760809,5369.311999999999,1042.0529999999999,0.1940757028088515,0.1940757028088515,,,,,,,,,,,,,,,
45073,40.4773,-90.202,Eastern,Illinois Downstate,,2,254.24,,,44.189103296482884,69.31843710203988,5492.1939999999995,1164.935,0.21210740188711472,0.21210740188711472,,,,,,,,,,,,,,,
45074,40.6561,-90.1445,Eastern,Illinois Downstate,,2,242.14,,,39.54595096833538,62.18395219137262,4785.472999999998,1119.871,0.23401469405427647,0.23401469405427647,,,,,,,,,,,,,,,
45075,40.7038,-89.962,Eastern,Illinois Downstate,,3,504.63,,,27.56978848639025,53.17391486800499,5685.082999999999,1787.373,0.31439699297266205,0.31439699297266205,,,,,,,,,,,,,,,
45076,40.7038,-89.962,Eastern,Illinois Downstate,,1,252.32,,,27.56978848639025,53.17391486800499,5685.082999999999,1787.373,0.31439699297266205,0.31439699297266205,,,,,,,,,,,,,,,
45077,40.7038,-89.962,Eastern,Illinois Downstate,,1,252.32,,,27.56978848639025,53.17391486800499,5685.082999999999,1787.373,0.31439699297266205,0.31439699297266205,,,,,,,,,,,,,,,
45078,40.7038,-89.962,Eastern,Illinois Downstate,,3,1009.27,,,27.56978848639025,53.17391486800499,5685.082999999999,1787.373,0.31439699297266205,0.31439699297266205,,,,,,,,,,,,,,,
45079,40.7038,-89.962,Eastern,Illinois Downstate,,3,225.17000000000002,,,27.56978848639025,53.17391486800499,5685.082999999999,1787.373,0.31439699297266205,0.31439699297266205,,,,,,,,,,,,,,,
45080,40.7038,-89.962,Eastern,Illinois Downstate,,1,0.0,,,27.56978848639025,53.17391486800499,5685.082999999999,1787.373,0.31439699297266205,0.31439699297266205,,,,,,,,,,,,,,,
45081,40.7263,-90.1152,Eastern,Illinois Downstate,,3,237.9,,,39.999464269523365,54.35612682372524,5273.541999999999,1160.53,0.22006651317084425,0.22006651317084425,,,,,,,,,,,,,,,
45082,40.7263,-90.1152,Eastern,Illinois Downstate,,1,0.0,,,39.999464269523365,54.35612682372524,5273.541999999999,1160.53,0.22006651317084425,0.22006651317084425,,,,,,,,,,,,,,,
45083,40.5554,-89.8428,Eastern,Illinois Downstate,,3,264.22,,,12.786055318609481,44.908643675439,7465.213999999998,2061.7960000000003,0.2761871260488984,0.4141983069741873,,,,,,,,,,,,,,,
45084,40.5554,-89.8428,Eastern,Illinois Downstate,,1,0.0,,,12.786055318609481,44.908643675439,7465.213999999998,2061.7960000000003,0.2761871260488984,0.4141983069741873,,,,,,,,,,,,,,,
45085,40.3527,-89.9849,Eastern,Illinois Downstate,,2,271.51,,,34.17776713715034,48.932488845123345,7171.104000000001,1766.859,0.24638591212733765,0.24638591212733765,,,,,,,,,,,,,,,
45086,40.411,-90.0178,Eastern,Illinois Downstate,,3,504.32,,,32.4064512743802,52.50826911796866,5554.615999999999,1320.0529999999999,0.2376497313225613,0.2376497313225613,,,,,,,,,,,,,,,
45087,40.411,-90.0178,Eastern,Illinois Downstate,,1,252.16,,,32.4064512743802,52.50826911796866,5554.615999999999,1320.0529999999999,0.2376497313225613,0.2376497313225613,,,,,,,,,,,,,,,
45088,40.411,-90.0178,Eastern,Illinois Downstate,,1,252.16,,,32.4064512743802,52.50826911796866,5554.615999999999,1320.0529999999999,0.2376497313225613,0.2376497313225613,,,,,,,,,,,,,,,
45089,40.411,-90.0178,Eastern,Illinois Downstate,,3,1008.64,,,32.4064512743802,52.50826911796866,5554.615999999999,1320.0529999999999,0.2376497313225613,0.2376497313225613,,,,,,,,,,,,,,,
45090,40.411,-90.0178,Eastern,Illinois Downstate,,5,669.98,,,32.4064512743802,52.50826911796866,5554.615999999999,1320.0529999999999,0.2376497313225613,0.2376497313225613,,,,,,,,,,,,,,,
45091,40.411,-90.0178,Eastern,Illinois Downstate,,1,0.0,,,32.4064512743802,52.50826911796866,5554.615999999999,1320.0529999999999,0.2376497313225613,0.2376497313225613,,,,,,,,,,,,,,,
45092,40.2914,-90.0856,Eastern,Illinois Downstate,,2,265.38,,,45.07030317980761,57.48802960250953,6512.241999999998,921.7650000000001,0.14154341930167832,0.14154341930167832,,,,,,,,,,,,,,,
45093,40.4087,-90.286,Eastern,Illinois Downstate,,3,246.51,,,53.13871389414563,59.62725170869655,5495.065000000002,914.4529999999997,0.16641350011328335,0.16641350011328335,,,,,,,,,,,,,,,
45094,40.4087,-90.286,Eastern,Illinois Downstate,,1,0.0,,,53.13871389414563,59.62725170869655,5495.065000000002,914.4529999999997,0.16641350011328335,0.16641350011328335,,,,,,,,,,,,,,,
45095,40.3455,-90.0271,Eastern,Illinois Downstate,,6,877.02,,,37.366853902836745,52.459927220245376,6829.292999999998,1238.8160000000003,0.1813974008729748,0.1813974008729748,,,,,,,,,,,,,,,
45096,40.3384,-90.083,Eastern,Illinois Downstate,,3,431.77,,,41.54618247882751,57.16685437369197,6829.292999999998,1238.8160000000003,0.1813974008729748,0.1813974008729748,,,,,,,,,,,,,,,
45097,40.4919,-90.1448,Eastern,Illinois Downstate,,2,216.29,,,39.1155053758328,65.0804401132068,5429.111999999999,1101.853,0.20295271123528125,0.20295271123528125,,,,,,,,,,,,,,,
45098,40.7074,-90.2624,Eastern,Illinois Downstate,,2,247.37,,,50.70130985051405,57.652675011247126,5389.933,888.5079999999999,0.16484583389069957,0.16484583389069957,,,,,,,,,,,,,,,
45099,40.394,-90.5412,Eastern,Illinois Downstate,,3,243.99,,,74.28713980327802,47.54214987748758,4369.886000000002,560.208,0.12819739462310908,0.12819739462310908,,,,,,,,,,,,,,,
45100,40.394,-90.5412,Eastern,Illinois Downstate,,1,0.0,,,74.28713980327802,47.54214987748758,4369.886000000002,560.208,0.12819739462310908,0.12819739462310908,,,,,,,,,,,,,,,
45101,40.31,-90.395,Eastern,Illinois Downstate,,2,239.07999999999998,,,65.88169900184963,45.28821742969915,5032.954000000002,428.15700000000004,0.08507071592547832,0.08507071592547832,,,,,,,,,,,,,,,
45102,37.8157,-88.3944,Eastern,Illinois Downstate,,2,282.97,,,83.00059456248,86.27767017413771,11571.273999999996,443.36899999999997,0.03831635133694009,0.03831635133694009,,,,,,,,,,,,,,,
45103,37.7965,-88.4535,Eastern,Illinois Downstate,,2,292.11,,,88.06020516600319,84.99960209744465,10560.795999999995,443.36899999999997,0.04198253616488759,0.04198253616488759,,,,,,,,,,,,,,,
45104,37.5593,-88.2648,Eastern,Illinois Downstate,,3,408.97999999999996,,,100.72635280022664,57.06708980124884,7578.969999999999,440.726,0.058151173576356685,0.058151173576356685,,,,,,,,,,,,,,,
45105,37.6167,-88.2828,Eastern,Illinois Downstate,,2,272.43,,,95.73773252648655,63.45791737793749,10410.634999999993,440.726,0.042334209200495486,0.042334209200495486,,,,,,,,,,,,,,,
45106,37.9927,-88.2813,Eastern,Illinois Downstate,,4,424.77,,,61.90000151929204,105.26183510441662,8212.003999999997,0.0,0.0,0.0,,,,,,,,,,,,,,,
45107,37.9927,-88.2813,Eastern,Illinois Downstate,,1,0.0,,,61.90000151929204,105.26183510441662,8212.003999999997,0.0,0.0,0.0,,,,,,,,,,,,,,,
45108,37.8594,-88.2282,Eastern,Illinois Downstate,,3,275.27,,,70.16135469908772,90.5100720553847,11331.660999999998,440.726,0.03889332728891202,0.03889332728891202,,,,,,,,,,,,,,,
45109,37.8594,-88.2282,Eastern,Illinois Downstate,,1,0.0,,,70.16135469908772,90.5100720553847,11331.660999999998,440.726,0.03889332728891202,0.03889332728891202,,,,,,,,,,,,,,,
45110,37.7731,-88.0772,Eastern,Illinois Downstate,,5,547.34,,,72.30644766085568,82.61274661402742,13622.929999999993,440.726,0.03235177748105585,0.03235177748105585,,,,,,,,,,,,,,,
45111,37.7731,-88.0772,Eastern,Illinois Downstate,,1,0.0,,,72.30644766085568,82.61274661402742,13622.929999999993,440.726,0.03235177748105585,0.03235177748105585,,,,,,,,,,,,,,,
45112,37.6559,-88.1348,Eastern,Illinois Downstate,,2,247.11,,,86.28802054126241,68.85171754096473,11421.539999999994,440.726,0.03858726581529288,0.03858726581529288,,,,,,,,,,,,,,,
45113,39.299,-90.4418,Eastern,Illinois Downstate,,2,210.55,,,41.27858056388879,80.57638308367886,8882.056000000002,4.963,0.0005587670242115112,0.0005587670242115112,,,,,,,,,,,,,,,
45114,39.2304,-90.4727,Eastern,Illinois Downstate,,3,231.55,,,34.987650562461205,87.19149132448088,9798.893000000002,4.963,0.0005064857836492346,0.0005064857836492346,,,,,,,,,,,,,,,
45115,39.2304,-90.4727,Eastern,Illinois Downstate,,1,0.0,,,34.987650562461205,87.19149132448088,9798.893000000002,4.963,0.0005064857836492346,0.0005064857836492346,,,,,,,,,,,,,,,
45116,39.2724,-90.4767,Eastern,Illinois Downstate,,3,213.76999999999998,,,39.435210041004204,82.58442254937164,9825.698,4.963,0.0005051040648715237,0.0005051040648715237,,,,,,,,,,,,,,,
45117,39.2724,-90.4767,Eastern,Illinois Downstate,,1,0.0,,,39.435210041004204,82.58442254937164,9825.698,4.963,0.0005051040648715237,0.0005051040648715237,,,,,,,,,,,,,,,
45118,39.4268,-90.2124,Eastern,Illinois Downstate,,3,235.9,,,54.5676738488299,76.44924164347314,6299.566000000004,189.963,0.030154934482788158,0.030154934482788158,,,,,,,,,,,,,,,
45119,39.4268,-90.2124,Eastern,Illinois Downstate,,1,0.0,,,54.5676738488299,76.44924164347314,6299.566000000004,189.963,0.030154934482788158,0.030154934482788158,,,,,,,,,,,,,,,
45120,39.3378,-90.2294,Eastern,Illinois Downstate,,2,276.14,,,44.56461603225943,84.01843558622775,5681.5980000000045,4.963,0.0008735218507187584,0.0008735218507187584,,,,,,,,,,,,,,,
45121,39.402,-90.3118,Eastern,Illinois Downstate,,2,246.28,,,51.14977085836012,74.32970981173763,6114.566000000004,4.963,0.0008116683996869109,0.0008116683996869109,,,,,,,,,,,,,,,
45122,39.5147,-90.273,Eastern,Illinois Downstate,,3,264.75,,,63.763635008940284,65.46872123061458,6220.822000000003,189.963,0.03053663969166774,0.03053663969166774,,,,,,,,,,,,,,,
45123,39.5147,-90.273,Eastern,Illinois Downstate,,1,0.0,,,63.763635008940284,65.46872123061458,6220.822000000003,189.963,0.03053663969166774,0.03053663969166774,,,,,,,,,,,,,,,
45124,39.3638,-90.4547,Eastern,Illinois Downstate,,3,312.44,,,48.519975297055524,73.37737827782816,8820.766000000001,4.963,0.0005626495476696694,0.0005626495476696694,,,,,,,,,,,,,,,
45125,39.4522,-90.2964,Eastern,Illinois Downstate,,2,255.39,,,56.744846566761375,70.1419165051868,6114.566000000004,4.963,0.0008116683996869109,0.0008116683996869109,,,,,,,,,,,,,,,
45126,41.1983,-88.2183,Eastern,Illinois Downstate,,2,245.5,,,6.605063351501152,27.229520443002343,24652.545999999988,4169.604999999999,0.16913486339301428,0.41910206759172086,,,,,,,,,,,,,,,
45127,41.2725,-88.2623,Eastern,Illinois Downstate,,2,227.07999999999998,,,4.05954676936582,26.93212786663598,21804.929000000007,2475.018,0.11350727168155417,0.39611896924773277,,,,,,,,,,,,,,,
45128,41.3152,-88.2796,Eastern,Illinois Downstate,,2,220.6,,,8.213190603854787,28.609977696678982,21836.417000000005,2475.018,0.11334359478480373,0.3955477677496266,,,,,,,,,,,,,,,
45129,41.0854,-88.4751,Eastern,Illinois Downstate,,3,378.39,,,23.81139958568457,8.312938193911092,19975.209999999992,3394.4469999999997,0.16993298193110365,0.478431766174173,,,,,,,,,,,,,,,
45130,41.154,-88.4591,Eastern,Illinois Downstate,,3,503.0,,,20.596314287050483,6.498291630401956,21602.404,3860.330999999999,0.17869913922543063,0.46396035367174876,,,,,,,,,,,,,,,
45131,41.154,-88.4591,Eastern,Illinois Downstate,,1,251.5,,,20.596314287050483,6.498291630401956,21602.404,3860.330999999999,0.17869913922543063,0.46396035367174876,,,,,,,,,,,,,,,
45132,41.154,-88.4591,Eastern,Illinois Downstate,,1,251.5,,,20.596314287050483,6.498291630401956,21602.404,3860.330999999999,0.17869913922543063,0.46396035367174876,,,,,,,,,,,,,,,
45133,41.154,-88.4591,Eastern,Illinois Downstate,,3,1006.0,,,20.596314287050483,6.498291630401956,21602.404,3860.330999999999,0.17869913922543063,0.46396035367174876,,,,,,,,,,,,,,,
45134,41.154,-88.4591,Eastern,Illinois Downstate,,3,223.07999999999998,,,20.596314287050483,6.498291630401956,21602.404,3860.330999999999,0.17869913922543063,0.46396035367174876,,,,,,,,,,,,,,,
45135,41.154,-88.4591,Eastern,Illinois Downstate,,1,0.0,,,20.596314287050483,6.498291630401956,21602.404,3860.330999999999,0.17869913922543063,0.46396035367174876,,,,,,,,,,,,,,,
45136,41.1814,-88.3207,Eastern,Illinois Downstate,,5,478.37,,,12.079303108253018,18.45738167890724,21874.790999999997,3092.1939999999995,0.14135879058227344,0.4230679049687835,,,,,,,,,,,,,,,
45137,41.1814,-88.3207,Eastern,Illinois Downstate,,1,0.0,,,12.079303108253018,18.45738167890724,21874.790999999997,3092.1939999999995,0.14135879058227344,0.4230679049687835,,,,,,,,,,,,,,,
45138,41.1355,-88.3079,Eastern,Illinois Downstate,,3,369.7,,,15.535068898873885,19.10308293622484,22965.417999999998,4169.604999999999,0.18156016145667364,0.4498909185976934,,,,,,,,,,,,,,,
45139,41.2405,-88.3508,Eastern,Illinois Downstate,,1,0.0,,,11.274102598777706,18.790294491053434,22346.650000000005,3092.9869999999996,0.1384094260213499,0.4141701328834523,,,,,,,,,,,,,,,
45140,41.2405,-88.3508,Eastern,Illinois Downstate,,3,233.11,,,11.274102598777706,18.790294491053434,22346.650000000005,3092.9869999999996,0.1384094260213499,0.4141701328834523,,,,,,,,,,,,,,,
45141,41.1859,-88.5935,Eastern,Illinois Downstate,,2,275.44,,,9.031725995000492,4.1473630557307715,21681.63,3493.907,0.16114595627727252,0.4453648088266426,,,,,,,,,,,,,,,
45142,41.269,-88.0151,Eastern,Illinois Downstate,,3,252.14,,,16.99727416973425,35.45284091683411,25147.264999999985,3599.2639999999997,0.14312745342286734,0.3881770840685859,,,,,,,,,,,,,,,
45143,41.269,-88.0151,Eastern,Illinois Downstate,,1,0.0,,,16.99727416973425,35.45284091683411,25147.264999999985,3599.2639999999997,0.14312745342286734,0.3881770840685859,,,,,,,,,,,,,,,
45144,41.3464,-88.1216,Eastern,Illinois Downstate,,3,272.29,,,12.727524587716374,27.25088009303628,24195.23199999999,2631.071,0.10874336728823271,0.36343520078666747,,,,,,,,,,,,,,,
45145,41.3464,-88.1216,Eastern,Illinois Downstate,,1,0.0,,,12.727524587716374,27.25088009303628,24195.23199999999,2631.071,0.10874336728823271,0.36343520078666747,,,,,,,,,,,,,,,
45146,41.2882,-88.1892,Eastern,Illinois Downstate,,3,392.59000000000003,,,4.153877537239813,33.09003193200316,24475.89099999999,2636.713,0.10772694648787255,0.3594982916045835,,,,,,,,,,,,,,,
45147,38.2075,-88.6965,Eastern,Illinois Downstate,,2,264.84000000000003,,,81.89385616458526,92.7814735073309,10653.624999999996,2.643,0.0002480845721526711,0.0002480845721526711,,,,,,,,,,,,,,,
45148,38.1359,-88.611,Eastern,Illinois Downstate,,2,268.68,,,78.32391579012116,93.91135531075054,8934.031999999997,2.643,0.000295835072003324,0.000295835072003324,,,,,,,,,,,,,,,
45149,38.1436,-88.3475,Eastern,Illinois Downstate,,3,274.52,,,56.83733979141624,114.1776131144855,8645.225999999995,0.0,0.0,0.0,,,,,,,,,,,,,,,
45150,38.1436,-88.3475,Eastern,Illinois Downstate,,1,0.0,,,56.83733979141624,114.1776131144855,8645.225999999995,0.0,0.0,0.0,,,,,,,,,,,,,,,
45151,37.8433,-88.5609,Eastern,Illinois Downstate,,3,413.98,,,91.23933295507881,84.70311878659273,11069.947999999997,443.36899999999997,0.04005158831821072,0.04005158831821072,,,,,,,,,,,,,,,
45152,38.141,-88.453,Eastern,Illinois Downstate,,2,283.52,,,65.29234982774433,105.9496733424482,7044.32000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
45153,38.1162,-88.4722,Eastern,Illinois Downstate,,2,278.65,,,67.96710780913092,103.13088934032481,7044.32000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,
45154,38.0751,-88.5189,Eastern,Illinois Downstate,,3,287.64,,,73.65673441708718,97.35977854686747,9923.927999999998,2.643,0.00026632599511000084,0.00026632599511000084,,,,,,,,,,,,,,,
45155,38.0751,-88.5189,Eastern,Illinois Downstate,,1,0.0,,,73.65673441708718,97.35977854686747,9923.927999999998,2.643,0.00026632599511000084,0.00026632599511000084,,,,,,,,,,,,,,,
45156,38.2951,-88.5687,Eastern,Illinois Downstate,,2,261.8,,,70.4400491706443,107.59375219921994,8295.081,0.0,0.0,0.0,,,,,,,,,,,,,,,
45157,38.3655,-88.5607,Eastern,Illinois Downstate,,4,368.2,,,67.0021171373872,113.35234829267225,9618.305999999995,0.0,0.0,0.0,,,,,,,,,,,,,,,
45158,38.3655,-88.5607,Eastern,Illinois Downstate,,1,0.0,,,67.0021171373872,113.35234829267225,9618.305999999995,0.0,0.0,0.0,,,,,,,,,,,,,,,
45159,40.3199,-91.2327,Eastern,Illinois Downstate,,3,266.79999999999995,,,111.52429758185228,13.018200794753799,1115.9299999999998,187.763,0.168256969523178,0.168256969523178,,,,,,,,,,,,,,,
45160,40.3199,-91.2327,Eastern,Illinois Downstate,,1,0.0,,,111.52429758185228,13.018200794753799,1115.9299999999998,187.763,0.168256969523178,0.168256969523178,,,,,,,,,,,,,,,
45161,40.4708,-91.1641,Eastern,Illinois Downstate,,3,685.27,,,94.35213949863183,18.719085518544347,2157.4829999999984,129.763,0.0601455492349187,0.0601455492349187,,,,,,,,,,,,,,,
45162,40.4708,-91.1641,Eastern,Illinois Downstate,,2,505.43999999999994,,,94.35213949863183,18.719085518544347,2157.4829999999984,129.763,0.0601455492349187,0.0601455492349187,,,,,,,,,,,,,,,
45163,40.4708,-91.1641,Eastern,Illinois Downstate,,1,0.0,,,94.35213949863183,18.719085518544347,2157.4829999999984,129.763,0.0601455492349187,0.0601455492349187,,,,,,,,,,,,,,,
